platform;game;date;category
14;76191;1510790400;0
3;76191;1510790400;0
6;76211;1554422400;0
6;76127;1534291200;0
6;75759;1509494400;1
6;75789;1510272000;0
39;76219;1512691200;0
6;76221;1477353600;0
6;75998;1511913600;0
6;75688;1487030400;0
14;75675;1510272000;0
6;75756;1525132800;1
6;75941;1511827200;0
6;76034;1512086400;1
6;76108;1512518400;0
6;76115;1512086400;1
14;76112;1510876800;0
6;76117;1512086400;0
14;75950;1512000000;0
14;75968;1511136000;0
6;75664;1512086400;0
6;76105;1512950400;0
6;75629;1512000000;0
6;75651;1510185600;0
6;75655;1509494400;1
6;75641;1511308800;0
6;75822;1511481600;0
6;75821;1509494400;1
14;75815;1511395200;0
6;75646;1510876800;0
14;75799;1518566400;0
6;75898;1513728000;0
49;76101;1513641600;0
14;75984;1552867200;0
6;75984;1552867200;0
21;75837;1132531200;0
14;75868;1510617600;0
3;76069;1512086400;1
6;75800;1530316800;4
3;76015;1512000000;0
6;76033;1512086400;1
49;76163;1510704000;0
34;76165;1510358400;0
48;75720;1552608000;0
130;76023;1551916800;0
6;75816;1512086400;0
3;75816;1512086400;0
14;75816;1512086400;0
14;75809;1526515200;0
6;75780;1511481600;0
6;75792;1511481600;0
6;75779;1512777600;0
14;75712;1509494400;1
3;75809;1526515200;0
6;75809;1526515200;0
3;75646;1510876800;0
6;75908;1512086400;1
6;75930;1512000000;0
6;75648;1512000000;0
46;75731;1479772800;0
6;75678;1511481600;0
6;76058;1511827200;0
6;75999;1510876800;0
6;76024;1512604800;0
6;76055;1512086400;1
49;75843;1510012800;0
6;75621;1512432000;0
6;75784;1511136000;0
48;75691;1513036800;0
6;75600;1511308800;0
6;75601;1511222400;0
6;75603;1509494400;1
14;75761;1510876800;0
6;75828;1535932800;0
52;75962;937180800;0
14;75651;1510185600;0
6;75912;1512000000;0
6;75922;1512000000;0
6;75628;1511308800;0
6;76214;1546214400;2
6;76018;1511913600;0
6;76239;1425859200;0
6;75761;1510876800;0
14;76239;1425859200;0
6;76020;1512086400;1
6;76026;1510704000;0
6;76056;1510272000;0
6;76025;1512086400;0
6;76048;1508112000;0
14;76041;1512000000;0
14;76073;1530316800;4
82;76159;1369785600;0
6;76101;1513641600;0
48;76213;1511308800;0
130;76066;1559260800;0
49;76066;1559260800;0
6;76123;1526515200;0
6;76032;1577750400;2
3;76032;1577750400;2
14;76032;1577750400;2
14;75944;1546214400;2
6;75905;1517443200;0
6;75775;1511222400;0
6;75795;1510704000;0
6;75714;1509494400;1
6;75910;1512000000;0
6;75918;1511136000;0
14;76108;1512518400;0
34;76152;1512604800;0
6;76090;1532995200;0
130;76032;1562803200;0
49;75694;1577750400;6
39;76152;1512604800;0
130;75706;1562803200;0
6;75642;1511222400;0
6;75670;1509494400;1
6;75657;1510790400;0
6;75667;1511136000;0
6;75637;1512691200;0
6;75844;1513209600;0
6;75606;1509494400;1
39;76164;1546214400;2
6;76098;1505520000;0
6;76223;1494460800;0
38;76216;1148342400;0
49;75675;1532995200;0
6;75668;1511913600;0
48;75675;1532995200;0
6;76075;1510444800;0
6;76128;1564617600;0
6;75826;1511481600;0
6;75625;1509494400;1
3;75621;1512432000;0
6;75778;1512259200;0
6;75712;1509494400;1
6;75709;1508198400;0
6;75921;1512000000;0
6;76119;1512604800;0
6;75901;1513123200;0
6;75916;1511740800;0
6;75950;1512000000;0
49;75676;1510185600;0
6;75694;1568678400;0
6;75685;1350950400;0
6;75995;1512086400;0
6;75660;1512086400;1
6;75614;1511308800;0
14;75619;1577750400;2
6;76030;1512086400;1
6;75802;1511481600;0
6;75713;1511740800;0
14;76044;1513296000;0
6;75772;1512950400;0
5;75838;1172102400;0
6;75845;1517270400;0
130;75845;1546214400;2
6;75847;1510012800;0
6;75615;1511481600;0
6;75612;1510876800;0
6;75785;1511308800;0
3;75808;1510876800;0
6;75711;1511395200;0
6;75818;1510531200;0
3;75815;1511395200;0
6;75942;1546214400;2
6;75943;1512000000;0
3;75718;1512086400;1
6;75937;1509494400;1
6;76036;1512000000;0
6;76222;1481155200;0
92;76239;1425859200;0
6;76035;1512086400;0
6;76080;1512000000;0
6;76122;1512345600;0
6;75871;1510617600;0
3;75871;1510617600;0
14;75773;1512086400;0
6;75782;1512086400;1
6;75645;1509494400;1
6;75662;1512086400;0
48;75847;1510012800;0
6;75863;1252540800;0
6;75914;1513296000;0
6;75819;1512086400;1
6;75946;1512345600;0
6;75920;1512086400;0
6;75803;1511913600;0
6;75939;1511827200;0
6;76017;1512086400;1
6;76022;1512691200;0
6;75716;1512086400;0
12;75964;1345593600;0
6;75623;1511222400;0
6;75815;1511395200;0
14;76074;1511740800;0
14;76113;1510876800;0
6;75949;1509494400;1
6;76015;1512000000;0
6;76023;1509494400;1
6;76050;1511913600;0
6;76047;1512000000;0
6;76051;1511913600;0
14;76110;1512259200;0
6;75915;1514764800;1
6;75928;1511740800;0
6;76102;1512345600;0
6;75602;1511222400;0
6;75947;1510704000;0
7;75740;996710400;0
3;75872;1510617600;0
6;75764;1512691200;0
14;75828;1535932800;0
6;75760;1546214400;2
48;76163;1510704000;0
14;76071;1470009600;0
3;76113;1510876800;0
6;76086;1279497600;0
6;76137;1512691200;0
23;75963;941328000;0
6;76037;1546214400;2
6;76226;1508976000;0
55;76201;1141084800;0
6;75944;1546214400;2
6;75786;1511308800;0
6;75710;1510617600;0
6;75708;1511568000;0
34;76208;1546214400;2
6;75834;1510272000;0
48;76190;1512950400;0
14;75718;1512086400;1
6;75831;1506124800;0
14;75831;1506124800;0
14;75872;1510617600;0
49;75844;1513209600;0
6;75940;1510617600;0
130;75844;1546214400;2
130;75843;1546214400;2
6;75945;1511740800;0
6;75820;1509494400;1
6;75938;1512000000;0
6;75934;1511395200;0
6;75799;1518566400;0
6;76103;1512086400;0
6;76113;1510876800;0
3;76074;1511740800;0
39;75826;1474934400;0
6;75644;1511049600;0
6;75640;1512086400;0
6;75619;1577750400;2
6;75626;1511136000;0
14;75609;1509494400;1
6;75690;1355184000;0
49;75691;1513036800;0
14;75672;1510185600;0
6;75652;1511308800;0
6;75661;1510876800;0
14;75661;1510876800;0
6;75872;1510617600;0
14;75871;1510617600;0
14;75800;1530316800;4
6;75796;1511395200;0
6;75620;1512086400;0
14;75623;1511222400;0
6;75624;1511308800;0
6;75605;1512000000;0
6;75607;1509494400;1
6;75613;1509494400;1
6;75833;1512000000;0
3;75760;1546214400;2
6;76083;1511913600;0
14;75768;1511308800;0
6;75951;1512086400;1
6;75919;1512000000;0
6;75953;1516060800;0
6;76027;1511913600;0
6;76046;1512086400;0
6;76087;1237161600;0
6;76067;1510790400;0
6;75925;1511827200;0
34;76156;1511136000;0
34;76153;1511049600;0
6;76078;1511913600;0
6;76220;1471478400;0
6;75616;1513209600;0
9;76216;1165449600;0
6;75788;1514505600;0
6;76028;1511913600;0
6;75923;1513036800;0
6;75924;1512432000;0
6;76016;1513296000;0
3;75661;1510876800;0
92;76206;1513036800;0
6;75630;1511395200;0
6;75636;1511222400;0
6;75639;1513036800;0
7;75963;941328000;0
6;75654;1511136000;0
6;75913;1510876800;0
6;75649;1509494400;1
6;75765;1511395200;0
6;75793;1513641600;0
14;75790;1511395200;0
6;75804;1512000000;0
6;75907;1511568000;0
34;76079;1509494400;0
6;76045;1510876800;0
6;76043;1511913600;0
49;76054;1510790400;0
130;76054;1510790400;0
34;76154;1508284800;0
6;76106;1511913600;0
6;76114;1510876800;0
6;76112;1510876800;0
6;76074;1511740800;0
6;75902;1511827200;0
6;76152;1512604800;0
6;75763;1513728000;0
6;76104;1511913600;0
6;76039;1525910400;0
14;75948;1546214400;2
6;75904;1511568000;0
6;75770;1510790400;0
6;75903;1519171200;0
6;75672;1510185600;0
49;75847;1510012800;0
34;75671;1503446400;0
48;75843;1510012800;0
6;75656;1511222400;0
6;75597;1510012800;0
6;75774;1511222400;0
6;76149;1509840000;0
6;75790;1511395200;0
6;75801;1512000000;0
6;75797;1510272000;0
6;75810;1512000000;0
78;75890;806630400;0
6;75832;1509494400;1
34;75977;1510704000;0
39;75977;1510704000;0
6;76068;1510790400;0
6;76076;1510704000;0
6;75931;1512604800;0
6;75766;1513728000;0
39;76156;1511136000;0
6;76021;1512950400;0
6;75638;1515801600;0
48;75731;1479772800;0
130;76217;1510272000;0
14;76152;1512604800;0
6;75594;1512604800;0
14;75779;1512777600;0
6;75791;1510876800;0
6;75906;1512432000;0
39;76154;1508284800;0
6;76126;1546214400;2
55;76202;1204329600;0
6;76077;1511481600;0
49;76213;1511308800;0
3;76206;1513036800;0
39;76208;1546214400;2
130;76213;1511308800;0
6;75682;1507680000;0
130;75847;1546214400;2
14;75760;1546214400;2
6;75663;1511222400;0
6;75633;1511395200;0
6;75635;1511136000;0
6;75983;1257206400;0
6;76038;1512604800;0
6;76042;1512086400;1
6;76225;1505347200;0
82;76229;1511568000;0
6;76093;1546214400;2
6;75932;1513036800;0
6;75843;1510012800;0
49;75845;1517270400;0
6;75948;1546214400;2
6;76723;1538438400;0
49;76723;1538438400;0
6;76421;1511740800;0
3;76413;1485820800;0
6;76286;1516320000;0
6;76954;1567641600;0
6;76279;1512345600;0
48;76412;1564012800;0
130;76412;1564012800;0
6;76411;1512345600;0
6;76559;1513123200;0
6;76585;1512086400;1
14;76807;1512604800;0
48;76945;1513036800;0
6;76816;1518566400;0
3;76587;1522108800;0
6;76315;1522368000;0
6;76320;1520985600;0
49;76891;;7
48;76891;;7
48;76731;1539907200;0
6;76587;1522108800;0
6;76727;933379200;0
3;76262;1512432000;0
6;76307;1512518400;0
6;76308;1512604800;0
6;76668;1513555200;0
3;76665;1513814400;0
14;76701;1513209600;0
6;76672;1513209600;0
14;76883;1577750400;2
6;76312;1513728000;0
49;76347;;7
6;76326;1512518400;0
6;76485;1514332800;0
14;76279;1512345600;0
48;76770;1519862400;0
6;76526;1513123200;0
6;76505;1513209600;0
6;76886;1512432000;0
14;76798;1512086400;1
6;76807;1512604800;0
6;76809;1512086400;1
6;76824;1513641600;0
14;76780;1513641600;0
6;76361;1509580800;0
6;76396;1514764800;1
14;76396;1514764800;1
6;76688;1512086400;0
6;76517;1512691200;0
6;76509;1512086400;0
48;76881;1513641600;0
6;76692;1513209600;0
14;76375;1521072000;0
6;76659;1546214400;2
6;76826;1513555200;0
6;76782;1513555200;0
6;76800;1512086400;1
6;76512;1512604800;0
3;76375;1521072000;0
130;76708;1553212800;0
6;76375;1521072000;0
6;76414;1510012800;0
14;76414;1510012800;0
3;76415;1510012800;0
34;76260;1511740800;0
6;76640;1517270400;0
6;76406;1513209600;0
14;76779;1512604800;0
14;76789;1513814400;0
6;76804;1515715200;0
14;76913;1513728000;0
34;76359;1513555200;0
6;76708;1553990400;3
6;76742;1552608000;0
49;76742;1552608000;0
48;76742;1552608000;0
6;76656;1512086400;1
6;76645;1512086400;1
6;76705;1512086400;1
14;76681;1513728000;0
6;76430;1553558400;0
48;76430;1553558400;0
165;76878;1560816000;0
49;76430;1553558400;0
165;76962;1555891200;0
14;76587;1522108800;0
6;76403;1512000000;0
6;76291;1541030400;1
39;76844;1513728000;0
6;76795;1513555200;0
6;76819;1512432000;0
6;76334;1512604800;0
34;76637;1514678400;2
39;76637;1514678400;2
39;76359;1513555200;0
6;76398;1513900800;0
6;76295;1512518400;0
6;76272;1512345600;0
6;76487;1512691200;0
14;76688;1512086400;0
162;76801;1519862400;0
48;76887;1525046400;0
6;76887;1525046400;0
46;76708;1552953600;0
49;76887;1525046400;0
14;76840;;7
3;76840;;7
6;76477;1513728000;0
48;76708;1552953600;0
3;76783;1513641600;0
6;76446;1512086400;1
49;76566;1528243200;0
6;76914;1513814400;0
6;76913;1513728000;0
14;76920;1514764800;1
3;76919;1512604800;0
34;76770;1513728000;0
162;76878;1553990400;3
6;76347;1556064000;0
24;76248;;7
6;76717;1512259200;0
3;76717;1512259200;0
39;76624;1248912000;0
6;76664;1513209600;0
6;76296;1513814400;0
6;76382;1513123200;0
6;76663;1513987200;0
6;76671;1513296000;0
6;76700;1512086400;0
14;76262;1512432000;0
6;76380;1513382400;0
6;76264;1512604800;0
14;76419;1529107200;0
3;76419;1529107200;0
14;76346;1512691200;0
6;76426;1512000000;0
6;76617;1512086400;1
48;76960;1571961600;0
6;76439;1510876800;0
34;76619;1512086400;0
6;76445;1511654400;0
6;76489;1513123200;0
6;76542;1512086400;1
6;76586;1512518400;0
6;76636;1512172800;0
14;76641;1517961600;0
6;76588;1512086400;1
6;76327;1511395200;0
6;76338;1512691200;0
6;76282;1512432000;0
6;76399;1513036800;0
6;76359;1513555200;0
3;76484;1511827200;0
3;76359;1513555200;0
6;76352;1512691200;0
6;76579;1516838400;0
6;76949;1514764800;1
6;76580;1512086400;1
6;76581;1516320000;0
14;76939;1513209600;0
3;76939;1513209600;0
6;76814;1513728000;0
6;76752;1512604800;0
6;76753;1515456000;0
6;76946;1512518400;0
6;76813;1520553600;0
39;76260;1511740800;0
6;76274;1512432000;0
6;76870;1552694400;0
6;76351;1511913600;0
46;76870;1553558400;0
130;76870;1554336000;0
48;76870;1552953600;0
14;76870;1552694400;0
6;76388;1512345600;0
6;76792;1513036800;0
6;76725;1512345600;0
6;76638;1552435200;0
130;76638;1552435200;0
6;76258;1546214400;6
6;76926;1512518400;0
6;76827;1516147200;0
6;76828;1513209600;0
6;76931;1513296000;0
6;76932;1512086400;1
49;76428;1540512000;0
39;76777;1274400000;0
48;76566;1528243200;0
6;76739;1514678400;2
48;76747;1577750400;2
6;76747;1577750400;2
6;76371;1513036800;0
48;76436;1536019200;0
6;76801;1519862400;0
130;76436;1536019200;0
6;76693;1513209600;0
55;76714;1199059200;2
34;76717;1512259200;0
6;76623;1401840000;0
6;76480;1512086400;1
6;76267;1512345600;0
6;76263;1577750400;6
14;76412;1564012800;0
6;76423;1512000000;0
39;76423;1512000000;0
49;76747;1577750400;2
6;76408;1514764800;1
48;76869;1546214400;2
130;76404;1564617600;0
130;76770;1519776000;0
6;76397;1520294400;0
6;76300;1514851200;0
48;76726;1525737600;0
6;76694;1525046400;0
6;76519;1512086400;1
6;76424;1546214400;2
6;76357;1546214400;2
6;76881;1539820800;0
6;76339;1512691200;0
14;76294;1519862400;1
6;76306;1512604800;0
6;76314;1512518400;0
6;76344;1512691200;0
6;76346;1512691200;0
6;76316;1512691200;0
6;76409;1513814400;0
6;76492;1513123200;0
6;76658;1512086400;0
3;76883;1577750400;2
14;76892;1512604800;0
6;76778;1513555200;0
6;76945;1513036800;0
6;76829;1515110400;0
14;76827;1516147200;0
6;76825;1512432000;0
6;76940;1513814400;0
130;76578;1512000000;0
48;76578;1487808000;0
49;76578;1487808000;0
6;76499;1513123200;0
6;76510;1512345600;0
6;76498;1513209600;0
6;76537;1513209600;0
46;76869;1546214400;2
6;76271;1512777600;0
6;76508;1513036800;0
6;76488;1513036800;0
6;76533;1509494400;1
6;76531;1513209600;0
14;76561;1512086400;0
6;76941;1513814400;0
6;76433;1546214400;2
6;76350;1516665600;0
6;76444;1515628800;0
6;76963;1513555200;0
165;76966;1535414400;0
6;76355;1512691200;0
6;76925;1513641600;0
49;76945;1513036800;0
14;76423;1512000000;0
130;76921;1537401600;0
6;76322;1512086400;1
3;76370;1513296000;0
6;76393;1512604800;0
6;76360;1512691200;0
6;76616;1512604800;0
137;76258;1546214400;6
48;76576;1512000000;0
6;76490;1513123200;0
6;76631;1513123200;0
6;76378;1512691200;0
14;76783;1513641600;0
6;76856;1512086400;1
6;76857;1512432000;0
82;76900;1460592000;0
34;76423;1512000000;0
6;76860;1513036800;0
6;76385;1512086400;1
6;76376;1512086400;0
6;76540;1513036800;0
6;76535;1513123200;0
6;76779;1512604800;0
6;76939;1513209600;0
14;76943;1513814400;0
49;76258;1546214400;6
34;76726;1515024000;0
6;76294;1519862400;1
6;76898;1368403200;0
6;76369;1512604800;0
6;76365;1512691200;0
6;76476;1512950400;0
6;76278;1512432000;0
6;76284;1512086400;1
14;76673;1513296000;0
6;76483;1512086400;1
6;76691;1513296000;0
6;76440;1512518400;0
6;76437;1512086400;1
6;76615;1513209600;0
6;76802;1515110400;0
6;76793;1516924800;0
6;76285;1512086400;1
6;76496;1513036800;0
14;76411;1512345600;0
6;76684;1513209600;0
6;76648;1513814400;0
6;76415;1510012800;0
6;76336;1511481600;0
6;76384;1512518400;0
6;76442;1512086400;1
6;76332;1511308800;0
6;76400;1512950400;0
6;76363;1512086400;1
6;76690;1513900800;0
14;76672;1513209600;0
6;76703;1512086400;1
6;76674;1513728000;0
6;76677;1512086400;1
6;76749;1513555200;0
130;76959;1512604800;0
6;76855;1512086400;1
6;76311;1512950400;0
6;76280;1199059200;2
3;76280;1199059200;2
6;76407;1514419200;0
6;76343;1512086400;1
6;76345;1512691200;0
6;76482;1512086400;1
6;76484;1511827200;0
3;76398;1513900800;0
6;76265;1512604800;0
6;76310;1512086400;1
6;76711;1512604800;0
6;76438;1512432000;0
48;76959;1512604800;0
6;76838;1512086400;1
6;76935;1517356800;0
6;76273;1516579200;0
6;76261;1512086400;1
6;76297;1513900800;0
6;76491;1512950400;0
6;76494;1513209600;0
6;76497;1513296000;0
6;76523;1512086400;1
6;76527;1514764800;1
6;76541;1512086400;1
6;76269;1511913600;0
6;76701;1513209600;0
39;76770;1513728000;0
6;76401;1512086400;0
14;76350;1516665600;0
6;76364;1511740800;0
6;76405;1511395200;0
6;76506;1513036800;0
6;76486;1512864000;0
6;76529;1512950400;0
6;76530;1512086400;1
6;76558;1513555200;0
6;76479;1512086400;1
3;76284;1512086400;1
6;76402;1522454400;3
6;76443;1513036800;0
6;76783;1513641600;0
14;76670;1513814400;0
14;76665;1513814400;0
6;76685;1512086400;0
14;76956;1512691200;0
6;76922;1515628800;0
6;76919;1512604800;0
14;76919;1512604800;0
6;76309;1512345600;0
6;76317;1546214400;2
6;76330;1512518400;0
6;76521;1512604800;0
6;76495;1513036800;0
6;76539;1511827200;0
14;76536;1513296000;0
14;76675;1512086400;0
6;76654;1513555200;0
6;76841;1514764800;1
130;76869;1546214400;2
6;76883;1577750400;2
6;76796;1419984000;2
14;76315;1522368000;0
6;76650;1517443200;1
6;76885;1539907200;0
6;76349;1512950400;0
3;76645;1512086400;1
6;76770;1513728000;0
6;76781;1514764800;1
6;76501;1513209600;0
6;76522;1546214400;2
14;76496;1513036800;0
39;76589;1215734400;0
14;76442;1512086400;1
130;76740;1539216000;0
6;76882;1553212800;0
6;76328;1512086400;0
6;76475;1513036800;0
6;76298;1513296000;0
34;76275;1512345600;0
6;76299;1511308800;0
3;76345;1512691200;0
6;76435;1511827200;0
6;77550;1509926400;0
6;78662;;7
39;78818;1293753600;2
39;79392;1478908800;0
39;78951;1477440000;0
130;78869;1546214400;2
48;78249;1444694400;0
39;78250;1306368000;0
82;79796;1044835200;0
14;79984;1004659200;0
34;77538;1393459200;0
6;79328;1356912000;2
6;79130;1514332800;0
6;79143;1139788800;0
48;80185;1527552000;0
49;80185;1527552000;0
6;80011;1518393600;0
6;80185;1275350400;0
48;78225;1488499200;0
14;79999;1536796800;0
130;78225;1488499200;0
49;78550;1535414400;0
14;78431;1311292800;0
92;78431;1311292800;0
6;77651;1501113600;0
6;78455;1312243200;0
14;77176;1517097600;0
20;77018;1195689600;0
6;80047;1158278400;0
20;77021;1186617600;0
48;78547;1520899200;0
20;77019;1195689600;0
14;78548;1513641600;0
20;79186;1195689600;0
39;79135;1496880000;0
20;79546;1186617600;0
6;79145;1514505600;0
6;79681;1513728000;0
39;77569;1505347200;0
39;78386;1484092800;0
49;78547;1520899200;0
3;78118;1530316800;4
39;80360;1349308800;0
39;78668;1478563200;0
20;79942;1321488000;0
48;77489;1514678400;2
49;77489;1514678400;2
82;79267;1478649600;0
6;78250;1301356800;0
14;78155;1519344000;0
6;78155;1519344000;0
34;80000;1514678400;0
6;77401;946598400;2
6;79995;1577750400;2
6;79830;1072828800;2
6;77659;1514678400;6
39;77438;1546214400;2
34;78553;1513209600;0
39;77265;1325289600;2
39;77209;1319155200;0
48;77550;1551139200;0
130;77654;1553990400;3
19;77430;1513296000;0
49;78152;1577750400;2
7;77250;883526400;2
13;79318;820368000;2
74;80004;;7
6;77536;1557187200;0
6;79984;1004659200;0
6;78252;1304035200;0
49;77536;1557187200;0
48;77536;1557187200;0
13;79451;946857600;0
6;79770;1167523200;2
39;79183;1426032000;0
39;79370;1514678400;2
6;78189;999302400;0
34;77176;;7
39;79566;1480464000;0
6;77595;1471564800;0
34;79135;1496793600;0
14;77595;1471564800;0
6;77569;1518048000;0
6;79049;1100476800;0
34;79049;1353196800;0
3;79049;1295654400;0
39;79049;1437436800;0
14;79049;1354579200;0
14;77488;1555891200;0
6;77488;1555891200;0
117;77142;883526400;2
38;79138;1326240000;0
49;78249;1444694400;0
6;77176;1517097600;0
82;79749;1303344000;0
6;77157;1541721600;0
39;78253;1303257600;0
14;78251;1308787200;0
39;77176;;7
6;79175;1036454400;0
6;79806;1514592000;0
39;78553;1513209600;0
34;79994;;7
55;77412;1557532800;0
19;77429;1515110400;0
39;77631;1524614400;0
6;77187;1524182400;0
130;78127;1524096000;0
130;77157;1557446400;0
13;77237;851990400;2
6;79247;815097600;0
34;78658;1513987200;0
6;79997;1514937600;0
6;78917;1519776000;0
49;78917;1519776000;0
3;79997;1514937600;0
34;80004;1511740800;0
74;77348;1342137600;0
6;80207;1177891200;0
6;77175;1527724800;0
6;77055;1513900800;0
6;78511;1609372800;6
39;77348;1251849600;0
49;78511;1609372800;6
82;80153;1291248000;0
6;78366;1226966400;0
6;78380;1086134400;0
6;77931;1510617600;0
130;80185;1544054400;0
39;79994;;7
6;77174;1514160000;0
82;79499;1027209600;0
24;77336;1038787200;0
8;78088;1161216000;0
14;79994;1577750400;2
130;79994;1577750400;2
49;80006;1571270400;0
49;79994;1577750400;2
130;77536;1577750400;2
130;80006;1571270400;0
6;80006;1571270400;0
14;80006;1571270400;0
48;80006;1571270400;0
6;80181;1257206400;0
6;77481;1512086400;0
34;80238;1470441600;0
6;77657;1534377600;0
49;77529;1563408000;0
130;78550;1534723200;0
6;77529;1563408000;0
130;77529;1563408000;0
6;78368;1465776000;0
48;77529;1563408000;0
49;78154;1516060800;0
37;79779;1446508800;0
14;78252;1304035200;0
6;78049;1078444800;0
130;77176;1565222400;0
48;77176;1565222400;0
49;77176;1565222400;0
6;79249;1405468800;0
6;80443;1417737600;0
14;79322;1396828800;0
6;79322;1396828800;0
39;79322;1377129600;0
39;79249;1396137600;0
39;80138;1522800000;0
6;78451;1473897600;0
6;78538;1517443200;0
34;80227;1372204800;0
6;79408;1112227200;0
6;79455;1487548800;0
37;79142;1470873600;0
46;80227;1372204800;0
13;79805;1005350400;0
130;77814;1565136000;0
49;77814;1565136000;0
6;77814;1565136000;0
6;79805;1005350400;0
49;78153;1521158400;0
6;78126;1546214400;2
14;78253;1297814400;0
39;78541;1401926400;0
6;78249;1292976000;0
48;78550;1535414400;0
39;77353;1440547200;0
6;78904;1554940800;0
6;78152;1572307200;0
6;79766;1565654400;0
39;79766;1367452800;0
82;79766;1329091200;0
34;79766;1367452800;0
14;78904;1554940800;0
3;78904;1554940800;0
3;78536;1543968000;0
92;77176;1567036800;0
5;78631;1293753600;2
5;78630;1293753600;2
5;78629;1293753600;2
6;78208;1269993600;0
48;78497;1567468800;0
6;78166;1261094400;0
34;79824;1540857600;0
39;77044;1461715200;0
14;79824;1361491200;0
6;79824;1361491200;0
39;79824;1540857600;0
6;78057;978220800;2
5;78138;1356912000;2
6;78453;1329782400;0
6;78459;1351468800;0
6;79774;1335916800;0
6;78460;1341360000;0
48;78149;1532044800;0
39;78631;1404345600;0
39;78488;1512086400;0
11;78193;1041292800;2
6;78193;1041292800;2
34;78488;1512086400;0
6;78485;1483142400;2
34;78535;1513296000;0
6;78548;1513555200;0
6;80012;1516665600;0
6;79133;1504224000;0
130;78118;1523491200;0
34;77569;1505347200;0
34;79993;1367452800;0
39;77720;;7
34;77720;;7
6;80362;1277683200;0
6;78063;1568332800;0
14;78250;1301356800;0
14;80009;1515110400;0
6;78149;1532044800;0
6;77361;1503446400;0
39;78885;1220572800;0
6;77936;1550188800;0
6;78682;1104451200;2
48;78536;1540166400;0
39;78544;1481155200;0
34;78544;;7
6;80004;;7
6;79999;1536796800;0
6;79563;1009756800;2
6;80010;1572307200;0
130;79142;1516233600;0
42;78885;1242691200;0
39;78249;1297900800;0
6;77051;1512604800;0
6;76990;1513555200;0
37;78462;1475107200;0
20;80031;1262217600;2
39;78100;1262217600;2
8;80287;1230681600;2
9;80287;1230681600;2
5;80287;1230681600;2
12;80287;1230681600;2
39;78429;1293753600;2
6;78635;1289520000;0
6;77558;1539043200;0
39;78252;1306972800;0
34;78126;1546214400;2
9;76983;1388448000;2
12;76983;1388448000;2
6;80186;1104451200;2
130;80003;1515369600;0
6;79142;1518652800;0
39;78387;1391472000;0
34;78143;1513036800;0
130;78160;1513814400;0
6;78550;1546214400;2
6;79459;982368000;0
48;78917;1517270400;0
34;78541;1366329600;0
6;78486;1451520000;2
14;77569;1518048000;0
34;78627;1514073600;0
49;80012;1516665600;0
49;77187;1532390400;0
14;78249;1292976000;0
39;79993;1367452800;0
117;77144;851990400;2
117;77155;851990400;2
6;77086;1512604800;0
39;78537;1482192000;0
48;78118;1523318400;0
34;79144;1546214400;2
117;77153;851990400;2
14;76991;1513555200;0
6;77052;1512604800;0
14;76990;1513555200;0
38;78626;1318809600;0
6;78457;1392163200;0
9;78460;1341360000;0
39;78550;1546214400;2
14;77657;1534377600;0
6;80529;820368000;2
6;76984;1553990400;3
48;77175;1527724800;0
130;77175;1527724800;0
6;78253;1297814400;0
39;79219;1478217600;0
34;78150;1513555200;0
33;79701;820368000;2
22;79701;915062400;2
130;78045;1506643200;0
6;80071;1447718400;0
6;79300;1035849600;0
6;77005;1430092800;0
6;77053;1512086400;1
3;77651;1501113600;0
6;78452;1332201600;0
9;80196;1228953600;0
6;79139;1072828800;2
39;78658;1513987200;0
48;80012;1516665600;0
74;77538;1393459200;0
6;78044;946598400;2
36;79083;1284508800;0
39;80238;1473120000;0
49;78149;1532044800;0
6;78479;1230681600;2
20;78718;1225152000;0
39;77776;1510617600;0
39;78543;1513123200;0
39;77956;1494892800;0
34;80052;1389225600;0
39;79996;1532995200;0
48;77187;1532390400;0
48;80010;;7
130;80010;;7
29;80010;;7
82;80488;1388448000;2
6;79141;1546214400;2
6;80540;1483142400;2
6;79801;1514592000;0
6;78450;1355875200;0
12;78210;1202774400;0
39;78552;1512518400;0
130;77187;1532390400;0
6;79885;820368000;2
6;77654;1535587200;0
6;79688;1046131200;0
6;77538;1393459200;0
6;77750;1492041600;0
6;78536;1543968000;0
48;77654;1577750400;6
130;78142;1530489600;0
6;80348;1539129600;0
49;77654;1577750400;6
37;78463;;7
37;78464;;7
6;78431;1311292800;0
92;80009;1515110400;0
12;78249;1444694400;0
6;78449;1361836800;0
6;78454;1326758400;0
34;78551;1512950400;0
49;78118;1523577600;0
39;78126;1546214400;2
117;77152;883526400;2
6;80451;1546214400;2
6;78547;1520899200;0
6;77054;1512691200;0
36;78458;1309305600;0
12;78460;1341360000;0
34;78151;1513555200;0
14;80011;1518393600;0
92;79997;1514937600;0
6;80361;1515110400;0
6;77535;1524787200;0
39;77672;1335398400;0
130;77664;1512604800;0
33;79703;820368000;2
34;80008;1514764800;0
6;78059;1522195200;0
6;76967;1478217600;0
14;77535;1524787200;0
6;76991;1513555200;0
6;77038;1512432000;0
6;78153;1534809600;0
6;80520;986688000;0
14;77187;1524182400;0
39;79275;1458086400;0
52;79369;1167523200;2
6;77346;1058486400;0
34;78918;1513555200;0
34;80138;1522800000;0
39;77435;1510617600;0
34;79996;1532995200;0
48;78059;1522713600;0
12;80457;1293753600;2
6;77376;1080604800;0
