genre;game_id
Indie;74991
Strategy;74992
Platform;74993
Puzzle;74993
Strategy;74993
Indie;74993
Adventure;74994
Indie;74995
Indie;74996
Adventure;74997
Indie;74997
Adventure;74998
Indie;74998
Adventure;74999
Indie;74999
Pinball;75000
Indie;75000
Simulator;75001
Adventure;75001
Indie;75001
Strategy;75003
Adventure;75004
Indie;75004
Indie;75005
Strategy;75006
Adventure;75006
Indie;75006
Adventure;75007
Indie;75007
Sport;75008
Strategy;75008
Indie;75008
Strategy;75009
Indie;75009
Role-playing (RPG);75010
Adventure;75010
Indie;75010
Adventure;75011
Indie;75011
Simulator;75012
Simulator;75013
Indie;75013
Indie;75014
Simulator;75015
Adventure;75015
Indie;75015
Strategy;75016
Indie;75016
Adventure;75018
Indie;75018
Role-playing (RPG);75019
Simulator;75019
Adventure;75019
Indie;75021
Role-playing (RPG);75022
Adventure;75022
Indie;75022
Role-playing (RPG);75023
Adventure;75023
Indie;75023
Role-playing (RPG);75026
Adventure;75026
Indie;75026
Racing;75028
Adventure;75028
Indie;75028
Indie;75029
Simulator;75030
Strategy;75030
Indie;75031
Simulator;75032
Sport;75032
Simulator;75034
Strategy;75034
Indie;75034
Indie;75035
Adventure;75036
Indie;75036
Indie;75037
Simulator;75039
Strategy;75039
Adventure;75039
Indie;75039
Simulator;75040
Indie;75040
Adventure;75041
Role-playing (RPG);75042
Adventure;75042
Indie;75042
Role-playing (RPG);75043
Indie;75043
Adventure;75044
Indie;75045
Arcade;75045
Simulator;75046
Strategy;75046
Adventure;75046
Indie;75046
Indie;75047
Indie;75048
Indie;75049
Indie;75050
Role-playing (RPG);75052
Strategy;75052
Adventure;75052
Indie;75052
Adventure;75053
Indie;75053
Sport;75054
Strategy;75054
Indie;75054
Simulator;75056
Strategy;75056
Indie;75056
Simulator;75057
Adventure;75057
Indie;75057
Racing;75058
Role-playing (RPG);75058
Strategy;75058
Adventure;75058
Indie;75058
Strategy;75059
Adventure;75059
Indie;75060
Indie;75061
Role-playing (RPG);75062
Adventure;75062
Indie;75063
Indie;75064
Strategy;75065
Indie;75065
Platform;75066
Indie;75066
Shooter;75067
Role-playing (RPG);75067
Adventure;75067
Indie;75067
Indie;75068
Simulator;75069
Adventure;75069
Indie;75069
Adventure;75070
Indie;75072
Fighting;75073
Hack and slash/Beat 'em up;75073
Indie;75073
Puzzle;75074
Simulator;75074
Strategy;75074
Adventure;75074
Indie;75074
Simulator;75075
Indie;75075
Racing;75076
Indie;75076
Role-playing (RPG);75077
Tactical;75077
Indie;75077
Simulator;75078
Indie;75078
Point-and-click;75079
Puzzle;75079
Adventure;75079
Adventure;75080
Indie;75080
Adventure;75081
Strategy;75082
Puzzle;75084
Arcade;75084
Real Time Strategy (RTS);75085
Adventure;75085
Simulator;75086
Arcade;75086
Fighting;75089
Puzzle;75092
Adventure;75092
Simulator;75093
Indie;75093
Racing;75096
Indie;75096
Arcade;75096
Role-playing (RPG);75097
Adventure;75097
Indie;75097
Indie;75098
Strategy;75099
Indie;75099
Role-playing (RPG);75100
Indie;75100
Adventure;75101
Indie;75101
Role-playing (RPG);75102
Simulator;75102
Racing;75103
Simulator;75103
Indie;75103
Strategy;75104
Indie;75104
Indie;75105
Simulator;75106
Strategy;75106
Indie;75106
Role-playing (RPG);75107
Adventure;75107
Indie;75107
Simulator;75108
Strategy;75108
Shooter;75109
Indie;75109
Sport;75110
Indie;75110
Adventure;75111
Simulator;75112
Indie;75112
Simulator;75113
Adventure;75113
Role-playing (RPG);75114
Adventure;75114
Indie;75114
Adventure;75115
Indie;75115
Arcade;75116
Arcade;75118
Strategy;75121
Adventure;75121
Puzzle;75122
Puzzle;75123
Adventure;75123
Puzzle;75124
Adventure;75124
Puzzle;75125
Adventure;75125
Puzzle;75126
Adventure;75126
Puzzle;75127
Adventure;75127
Puzzle;75128
Adventure;75128
Puzzle;75129
Adventure;75129
Puzzle;75130
Adventure;75130
Puzzle;75131
Adventure;75131
Indie;75136
Point-and-click;75153
Adventure;75153
Adventure;75157
Indie;75157
Shooter;75158
Role-playing (RPG);75158
Indie;75158
Indie;75159
Simulator;75160
Role-playing (RPG);75161
Adventure;75161
Point-and-click;75162
Adventure;75162
Role-playing (RPG);75163
Adventure;75163
Indie;75163
Adventure;75164
Indie;75164
Sport;75166
Indie;75166
Adventure;75167
Indie;75167
Indie;75168
Adventure;75169
Indie;75169
Indie;75170
Music;75172
Indie;75172
Role-playing (RPG);75173
Adventure;75173
Indie;75173
Strategy;75174
Indie;75174
Racing;75175
Indie;75175
Indie;75176
Simulator;75178
Adventure;75178
Indie;75178
Indie;75179
Adventure;75180
Indie;75180
Adventure;75182
Indie;75182
Role-playing (RPG);75183
Adventure;75183
Racing;75184
Simulator;75184
Sport;75184
Indie;75184
Indie;75185
Indie;75186
Indie;75187
Indie;75188
Adventure;75189
Indie;75189
Sport;75190
Indie;75190
Indie;75191
Strategy;75192
Indie;75192
Role-playing (RPG);75193
Strategy;75193
Adventure;75193
Indie;75193
Shooter;75194
Indie;75194
Arcade;75194
Simulator;75195
Adventure;75195
Indie;75195
Indie;75196
Simulator;75197
Sport;75197
Strategy;75197
Adventure;75197
Indie;75197
Adventure;75198
Indie;75198
Indie;75200
Adventure;75201
Indie;75201
Sport;75202
Indie;75202
Arcade;75202
Role-playing (RPG);75203
Adventure;75203
Indie;75203
Indie;75204
Strategy;75205
Indie;75205
Indie;75206
Adventure;75207
Indie;75207
Adventure;75208
Indie;75208
Role-playing (RPG);75211
Role-playing (RPG);75212
Music;75214
Indie;75221
Visual Novel;75221
Strategy;75227
Indie;75227
Shooter;75228
Simulator;75230
Strategy;75230
Turn-based strategy (TBS);75230
Indie;75230
Platform;75234
Hack and slash/Beat 'em up;75234
Adventure;75234
Indie;75234
Adventure;75236
Puzzle;75237
Adventure;75237
Indie;75237
Adventure;75238
Platform;75239
Adventure;75239
Indie;75239
Adventure;75240
Shooter;75242
Racing;75244
Music;75245
Shooter;75246
Adventure;75247
Indie;75247
Adventure;75250
Sport;75254
Adventure;75254
Indie;75255
Simulator;75256
Sport;75256
Adventure;75256
Indie;75256
Role-playing (RPG);75258
Adventure;75258
Indie;75258
Adventure;75259
Indie;75260
Indie;75261
Racing;75262
Role-playing (RPG);75263
Adventure;75263
Indie;75263
Strategy;75264
Indie;75264
Indie;75265
Indie;75266
Music;75267
Indie;75267
Strategy;75268
Indie;75268
Adventure;75269
Indie;75269
Strategy;75270
Adventure;75270
Indie;75270
Indie;75271
Role-playing (RPG);75272
Indie;75272
Indie;75273
Strategy;75274
Indie;75274
Simulator;75275
Simulator;75277
Indie;75277
Indie;75278
Adventure;75279
Indie;75279
Indie;75281
Adventure;75283
Role-playing (RPG);75285
Hack and slash/Beat 'em up;75285
Puzzle;75286
Role-playing (RPG);75286
Adventure;75286
Indie;75286
Strategy;75289
Shooter;75290
Puzzle;75293
Indie;75293
Shooter;75296
Platform;75296
Indie;75296
Arcade;75296
Fighting;75297
Sport;75297
Real Time Strategy (RTS);75298
Simulator;75301
Strategy;75301
Point-and-click;75303
Indie;75303
Role-playing (RPG);75304
Adventure;75304
Indie;75304
Simulator;75305
Adventure;75305
Indie;75305
Strategy;75306
Indie;75306
Simulator;75307
Indie;75307
Adventure;75308
Indie;75308
Adventure;75309
Indie;75309
Adventure;75312
Indie;75312
Indie;75313
Indie;75314
Adventure;75315
Indie;75315
Indie;75316
Adventure;75317
Indie;75317
Racing;75318
Sport;75318
Strategy;75318
Adventure;75318
Indie;75318
Adventure;75319
Indie;75319
Adventure;75320
Indie;75320
Role-playing (RPG);75321
Simulator;75321
Strategy;75321
Simulator;75322
Indie;75322
Adventure;75323
Indie;75323
Adventure;75324
Indie;75325
Strategy;75326
Indie;75326
Indie;75327
Simulator;75328
Adventure;75329
Indie;75329
Adventure;75330
Indie;75330
Adventure;75331
Indie;75331
Simulator;75332
Indie;75332
Simulator;75333
Indie;75333
Adventure;75334
Indie;75334
Simulator;75335
Adventure;75335
Indie;75336
Indie;75337
Simulator;75338
Sport;75338
Strategy;75338
Indie;75338
Sport;75339
Indie;75339
Adventure;75340
Indie;75340
Role-playing (RPG);75341
Adventure;75341
Indie;75341
Indie;75342
Simulator;75343
Strategy;75343
Strategy;75344
Indie;75344
Fighting;75345
Adventure;75345
Indie;75345
Role-playing (RPG);75346
Simulator;75346
Strategy;75346
Adventure;75346
Sport;75347
Indie;75347
Simulator;75348
Adventure;75349
Simulator;75351
Point-and-click;75354
Adventure;75354
Indie;75354
Hack and slash/Beat 'em up;75355
Adventure;75355
Indie;75355
Shooter;75356
Platform;75356
Indie;75356
Arcade;75356
Role-playing (RPG);75357
Strategy;75357
Adventure;75357
Indie;75357
Indie;75360
Indie;75361
Indie;75362
Indie;75363
Role-playing (RPG);75364
Strategy;75364
Indie;75364
Adventure;75365
Indie;75365
Indie;75366
Platform;75368
Adventure;75368
Indie;75368
Role-playing (RPG);75369
Adventure;75369
Racing;75371
Indie;75371
Indie;75372
Adventure;75373
Indie;75373
Arcade;75377
Strategy;75378
Tactical;75378
Role-playing (RPG);75379
Adventure;75379
Role-playing (RPG);75380
Simulator;75381
Strategy;75381
Adventure;75381
Indie;75381
Indie;75382
Simulator;75383
Strategy;75383
Adventure;75383
Adventure;75384
Indie;75384
Shooter;75385
Indie;75385
Indie;75386
Simulator;75387
Strategy;75387
Indie;75387
Indie;75388
Strategy;75389
Indie;75389
Strategy;75390
Indie;75390
Adventure;75391
Simulator;75392
Simulator;75393
Adventure;75393
Indie;75393
Indie;75394
Indie;75395
Indie;75396
Simulator;75397
Sport;75397
Indie;75397
Role-playing (RPG);75398
Simulator;75398
Strategy;75398
Real Time Strategy (RTS);75401
Simulator;75403
Adventure;75403
Indie;75403
Adventure;75404
Indie;75404
Indie;75405
Simulator;75406
Strategy;75407
Adventure;75407
Indie;75407
Shooter;75411
Arcade;75411
Hack and slash/Beat 'em up;75412
Adventure;75412
Shooter;75413
Puzzle;75418
Simulator;75419
Adventure;75419
Indie;75419
Racing;75420
Adventure;75420
Shooter;75423
Fighting;75426
Simulator;75427
Adventure;75427
Indie;75427
Adventure;75428
Indie;75429
Shooter;75430
Adventure;75430
Indie;75430
Simulator;75431
Indie;75431
Indie;75432
Strategy;75433
Indie;75433
Racing;75434
Role-playing (RPG);75434
Simulator;75434
Sport;75434
Strategy;75434
Adventure;75434
Indie;75434
Shooter;75449
Adventure;75449
Tactical;75451
Sport;75491
Adventure;75496
Indie;75496
Indie;75497
Simulator;75498
Adventure;75498
Indie;75498
Role-playing (RPG);75499
Strategy;75499
Adventure;75499
Indie;75499
Racing;75518
Sport;75518
Adventure;75518
Indie;75518
Adventure;75519
Adventure;75520
Indie;75520
Adventure;75521
Indie;75521
Indie;75528
Simulator;75530
Puzzle;75536
Indie;75536
Simulator;75538
Indie;75538
Hack and slash/Beat 'em up;75539
Indie;75539
Adventure;75540
Sport;75546
Shooter;75548
Puzzle;75549
Indie;75549
Arcade;75549
Platform;75552
Indie;75552
Arcade;75552
Real Time Strategy (RTS);75553
Strategy;75553
Tactical;75553
Arcade;75553
Arcade;75554
Arcade;75555
Platform;75556
Arcade;75556
Puzzle;75557
Adventure;75557
Turn-based strategy (TBS);75558
Racing;75559
Shooter;75561
Shooter;75562
Strategy;75562
Role-playing (RPG);75563
Simulator;75563
Puzzle;75566
Strategy;75566
Role-playing (RPG);75567
Shooter;75568
Role-playing (RPG);75568
Sport;75568
Adventure;75568
Shooter;75569
Role-playing (RPG);75569
Sport;75569
Adventure;75578
Indie;75578
Simulator;75579
Adventure;75580
Indie;75580
Indie;75581
Strategy;75582
Role-playing (RPG);75583
Simulator;75583
Strategy;75583
Adventure;75583
Indie;75583
Indie;75584
Indie;75585
Adventure;75586
Simulator;75587
Indie;75587
Simulator;75588
Strategy;75588
Indie;75588
Adventure;75590
Simulator;75591
Adventure;75592
Indie;75592
Sport;75593
Puzzle;75594
Indie;75594
Adventure;75595
Indie;75595
Strategy;75597
Indie;75597
Sport;75598
Adventure;75598
Indie;75598
Adventure;75599
Indie;75599
Indie;75600
Strategy;75601
Indie;75602
Adventure;75603
Indie;75603
Simulator;75604
Indie;75604
Strategy;75605
Simulator;75606
Strategy;75606
Indie;75606
Adventure;75607
Indie;75607
Simulator;75608
Adventure;75608
Indie;75608
Strategy;75609
Adventure;75609
Indie;75609
Role-playing (RPG);75610
Adventure;75610
Indie;75610
Adventure;75611
Adventure;75612
Sport;75613
Indie;75613
Adventure;75614
Indie;75615
Simulator;75616
Strategy;75616
Indie;75616
Simulator;75617
Adventure;75617
Indie;75617
Role-playing (RPG);75619
Adventure;75619
Indie;75619
Puzzle;75620
Indie;75620
Adventure;75621
Indie;75621
Simulator;75622
Indie;75622
Simulator;75623
Adventure;75623
Indie;75623
Strategy;75624
Simulator;75625
Strategy;75625
Indie;75625
Role-playing (RPG);75626
Indie;75626
Simulator;75628
Simulator;75629
Strategy;75629
Indie;75629
Adventure;75631
Indie;75631
Adventure;75632
Indie;75632
Indie;75633
Adventure;75635
Indie;75635
Indie;75636
Adventure;75637
Indie;75637
Racing;75638
Sport;75638
Indie;75638
Racing;75639
Simulator;75639
Strategy;75639
Adventure;75639
Indie;75639
Adventure;75640
Indie;75640
Simulator;75641
Adventure;75641
Indie;75641
Racing;75642
Sport;75642
Indie;75642
Indie;75643
Adventure;75644
Indie;75644
Adventure;75645
Simulator;75646
Indie;75646
Indie;75647
Strategy;75648
Indie;75648
Adventure;75649
Adventure;75650
Indie;75650
Role-playing (RPG);75651
Adventure;75651
Indie;75651
Indie;75652
Simulator;75653
Adventure;75653
Indie;75653
Role-playing (RPG);75654
Strategy;75654
Adventure;75654
Indie;75654
Adventure;75655
Indie;75656
Adventure;75657
Sport;75658
Indie;75658
Adventure;75659
Simulator;75660
Indie;75660
Simulator;75661
Indie;75661
Arcade;75661
Indie;75662
Simulator;75663
Strategy;75663
Indie;75663
Indie;75664
Strategy;75665
Adventure;75665
Indie;75665
Adventure;75666
Indie;75666
Sport;75667
Role-playing (RPG);75668
Strategy;75668
Adventure;75668
Indie;75668
Adventure;75669
Indie;75669
Strategy;75670
Indie;75670
Real Time Strategy (RTS);75671
Simulator;75672
Puzzle;75673
Racing;75674
Arcade;75674
Simulator;75675
Sport;75676
Adventure;75677
Indie;75677
Adventure;75678
Fighting;75680
Role-playing (RPG);75680
Adventure;75680
Fighting;75681
Role-playing (RPG);75681
Adventure;75681
Role-playing (RPG);75682
Role-playing (RPG);75689
Shooter;75690
Shooter;75693
Simulator;75694
Sport;75694
Strategy;75694
Indie;75694
Shooter;75699
Arcade;75699
Shooter;75700
Arcade;75700
Shooter;75701
Arcade;75701
Shooter;75702
Platform;75702
Puzzle;75702
Arcade;75702
Platform;75703
Arcade;75703
Platform;75704
Arcade;75704
Fighting;75705
Sport;75705
Arcade;75705
Fighting;75706
Sport;75706
Arcade;75706
Shooter;75707
Arcade;75707
Indie;75708
Simulator;75709
Strategy;75709
Adventure;75709
Simulator;75711
Adventure;75711
Indie;75711
Adventure;75712
Indie;75712
Simulator;75713
Sport;75713
Strategy;75713
Indie;75713
Indie;75714
Strategy;75715
Indie;75716
Simulator;75717
Adventure;75718
Indie;75718
Racing;75719
Role-playing (RPG);75719
Simulator;75719
Sport;75719
Strategy;75719
Adventure;75719
Indie;75719
Strategy;75720
Indie;75720
Strategy;75729
Strategy;75731
Sport;75753
Platform;75755
Adventure;75755
Adventure;75756
Indie;75756
Adventure;75757
Indie;75757
Adventure;75758
Indie;75758
Role-playing (RPG);75759
Adventure;75759
Indie;75759
Adventure;75760
Indie;75760
Puzzle;75761
Adventure;75761
Indie;75761
Adventure;75763
Indie;75763
Adventure;75765
Indie;75765
Indie;75766
Simulator;75767
Adventure;75768
Indie;75768
Adventure;75769
Indie;75769
Indie;75770
Adventure;75772
Indie;75772
Arcade;75772
Strategy;75773
Indie;75773
Indie;75774
Adventure;75775
Indie;75775
Adventure;75776
Indie;75776
Indie;75777
Role-playing (RPG);75778
Strategy;75778
Adventure;75778
Indie;75778
Indie;75779
Adventure;75780
Indie;75780
Simulator;75781
Sport;75781
Indie;75781
Indie;75782
Simulator;75783
Strategy;75783
Indie;75783
Adventure;75784
Indie;75784
Indie;75785
Adventure;75786
Indie;75786
Indie;75787
Adventure;75788
Adventure;75789
Indie;75789
Indie;75790
Simulator;75791
Strategy;75791
Indie;75791
Indie;75792
Role-playing (RPG);75793
Adventure;75793
Strategy;75794
Indie;75794
Role-playing (RPG);75795
Simulator;75795
Adventure;75795
Indie;75795
Role-playing (RPG);75796
Sport;75796
Adventure;75796
Adventure;75797
Indie;75797
Role-playing (RPG);75799
Simulator;75799
Indie;75799
Adventure;75800
Indie;75800
Adventure;75801
Indie;75801
Role-playing (RPG);75802
Adventure;75802
Indie;75802
Role-playing (RPG);75803
Simulator;75803
Indie;75803
Simulator;75806
Sport;75806
Indie;75806
Puzzle;75807
Adventure;75807
Adventure;75808
Indie;75808
Point-and-click;75809
Puzzle;75809
Adventure;75809
Indie;75809
Simulator;75810
Indie;75810
Role-playing (RPG);75811
Simulator;75811
Adventure;75811
Simulator;75812
Role-playing (RPG);75813
Strategy;75813
Indie;75813
Indie;75815
Point-and-click;75816
Adventure;75816
Indie;75816
Indie;75817
Indie;75818
Simulator;75819
Sport;75819
Indie;75819
Simulator;75820
Sport;75820
Strategy;75821
Simulator;75822
Indie;75823
Role-playing (RPG);75824
Adventure;75825
Indie;75825
Platform;75828
Adventure;75828
Indie;75828
Simulator;75829
Strategy;75829
Indie;75829
Indie;75830
Role-playing (RPG);75831
Adventure;75831
Indie;75831
Role-playing (RPG);75832
Adventure;75832
Indie;75832
Role-playing (RPG);75833
Role-playing (RPG);75834
Fighting;75836
Hack and slash/Beat 'em up;75836
Adventure;75836
Fighting;75837
Fighting;75841
Shooter;75843
Shooter;75844
Shooter;75845
Shooter;75846
Shooter;75847
Role-playing (RPG);75848
Strategy;75848
Tactical;75848
Role-playing (RPG);75851
Simulator;75855
Strategy;75855
Indie;75855
Role-playing (RPG);75862
Turn-based strategy (TBS);75862
Role-playing (RPG);75863
Strategy;75863
Shooter;75864
Platform;75864
Adventure;75864
Indie;75864
Role-playing (RPG);75865
Adventure;75865
Shooter;75866
Strategy;75866
Indie;75866
Indie;75867
Simulator;75868
Simulator;75870
Strategy;75870
Simulator;75871
Adventure;75871
Simulator;75872
Adventure;75872
Adventure;75876
Simulator;75891
Role-playing (RPG);75898
Adventure;75898
Indie;75898
Adventure;75900
Simulator;75901
Adventure;75901
Indie;75901
Puzzle;75902
Indie;75902
Indie;75903
Simulator;75904
Adventure;75904
Indie;75904
Simulator;75905
Indie;75905
Indie;75906
Simulator;75907
Adventure;75907
Indie;75907
Simulator;75908
Indie;75908
Simulator;75909
Simulator;75910
Indie;75910
Role-playing (RPG);75911
Adventure;75911
Indie;75911
Adventure;75912
Indie;75912
Simulator;75913
Indie;75913
Indie;75914
Role-playing (RPG);75915
Strategy;75915
Adventure;75915
Indie;75915
Indie;75916
Indie;75918
Indie;75919
Adventure;75920
Indie;75920
Racing;75921
Sport;75921
Indie;75921
Indie;75922
Simulator;75923
Adventure;75923
Indie;75923
Simulator;75924
Strategy;75924
Indie;75924
Sport;75925
Adventure;75926
Indie;75926
Indie;75927
Role-playing (RPG);75928
Simulator;75928
Adventure;75928
Indie;75928
Adventure;75929
Indie;75930
Adventure;75931
Puzzle;75932
Indie;75932
Indie;75933
Indie;75934
Indie;75935
Indie;75936
Strategy;75937
Indie;75937
Indie;75938
Role-playing (RPG);75939
Adventure;75939
Indie;75939
Adventure;75940
Shooter;75941
Adventure;75941
Indie;75941
Simulator;75942
Sport;75942
Indie;75942
Role-playing (RPG);75943
Adventure;75943
Simulator;75944
Strategy;75944
Indie;75944
Role-playing (RPG);75945
Simulator;75945
Strategy;75945
Adventure;75945
Adventure;75946
Indie;75946
Role-playing (RPG);75947
Adventure;75947
Indie;75947
Adventure;75948
Indie;75948
Indie;75949
Indie;75950
Shooter;75951
Adventure;75951
Indie;75951
Racing;75952
Indie;75953
Strategy;75954
Indie;75954
Adventure;75957
Arcade;75957
Shooter;75959
Fighting;75962
Fighting;75963
Fighting;75964
Adventure;75965
Adventure;75967
Adventure;75968
Indie;75968
Adventure;75969
Indie;75969
Indie;75970
Adventure;75971
Role-playing (RPG);75973
Adventure;75973
Adventure;75977
Fighting;75980
Hack and slash/Beat 'em up;75980
Fighting;75981
Hack and slash/Beat 'em up;75981
Indie;75983
Shooter;75984
Role-playing (RPG);75984
Hack and slash/Beat 'em up;75984
Indie;75984
Role-playing (RPG);75990
Adventure;75990
Music;75992
Simulator;75992
Indie;75992
Arcade;75993
Sport;75995
Indie;75995
Sport;75996
Fighting;75997
Racing;75998
Indie;75998
Role-playing (RPG);75999
Hack and slash/Beat 'em up;75999
Strategy;76001
Turn-based strategy (TBS);76001
Indie;76001
Indie;76015
Sport;76016
Indie;76017
Role-playing (RPG);76018
Adventure;76018
Indie;76018
Simulator;76019
Indie;76019
Strategy;76022
Adventure;76022
Indie;76022
Adventure;76023
Indie;76023
Indie;76024
Adventure;76025
Indie;76026
Adventure;76027
Indie;76027
Simulator;76028
Adventure;76028
Indie;76028
Indie;76030
Adventure;76031
Indie;76031
Adventure;76032
Indie;76032
Simulator;76033
Adventure;76033
Strategy;76034
Racing;76035
Simulator;76035
Sport;76035
Adventure;76035
Indie;76035
Indie;76036
Indie;76037
Adventure;76038
Indie;76038
Simulator;76039
Strategy;76039
Indie;76039
Platform;76041
Adventure;76041
Indie;76041
Arcade;76041
Role-playing (RPG);76042
Adventure;76042
Role-playing (RPG);76043
Simulator;76043
Strategy;76043
Adventure;76043
Indie;76043
Adventure;76044
Indie;76044
Fighting;76045
Indie;76046
Simulator;76047
Strategy;76047
Adventure;76048
Indie;76048
Simulator;76049
Strategy;76049
Indie;76049
Indie;76050
Indie;76052
Adventure;76053
Indie;76053
Fighting;76054
Strategy;76055
Indie;76055
Strategy;76056
Indie;76056
Role-playing (RPG);76058
Indie;76058
Fighting;76059
Indie;76059
Shooter;76062
Role-playing (RPG);76062
Adventure;76062
Indie;76062
Fighting;76064
Real Time Strategy (RTS);76066
Strategy;76066
Simulator;76067
Strategy;76067
Adventure;76067
Simulator;76068
Strategy;76068
Indie;76068
Adventure;76069
Simulator;76071
Indie;76071
Role-playing (RPG);76072
Strategy;76073
Indie;76073
Strategy;76074
Indie;76074
Adventure;76076
Indie;76076
Strategy;76077
Indie;76077
Indie;76078
Indie;76079
Arcade;76079
Adventure;76080
Indie;76080
Racing;76081
Adventure;76081
Indie;76081
Simulator;76082
Adventure;76084
Visual Novel;76084
Arcade;76085
Puzzle;76086
Adventure;76086
Puzzle;76087
Shooter;76090
Adventure;76090
Indie;76090
Arcade;76090
Role-playing (RPG);76093
Adventure;76093
Role-playing (RPG);76098
Adventure;76098
Indie;76098
Adventure;76102
Indie;76102
Adventure;76103
Indie;76103
Strategy;76104
Indie;76104
Simulator;76105
Indie;76105
Indie;76106
Indie;76107
Indie;76108
Simulator;76109
Adventure;76109
Indie;76109
Indie;76110
Adventure;76111
Indie;76111
Role-playing (RPG);76112
Adventure;76112
Indie;76112
Role-playing (RPG);76113
Adventure;76113
Indie;76113
Role-playing (RPG);76114
Adventure;76114
Indie;76114
Indie;76115
Adventure;76116
Role-playing (RPG);76117
Indie;76117
Strategy;76118
Adventure;76118
Indie;76118
Racing;76119
Simulator;76120
Strategy;76120
Adventure;76120
Indie;76120
Indie;76121
Role-playing (RPG);76122
Adventure;76122
Indie;76122
Sport;76123
Indie;76123
Simulator;76126
Strategy;76127
Indie;76127
Adventure;76128
Indie;76128
Indie;76137
Adventure;76149
Strategy;76152
Tactical;76152
Puzzle;76153
Indie;76153
Adventure;76154
Arcade;76156
Role-playing (RPG);76158
Platform;76159
Puzzle;76159
Indie;76159
Role-playing (RPG);76160
Role-playing (RPG);76163
Hack and slash/Beat 'em up;76163
Role-playing (RPG);76164
Platform;76165
Puzzle;76165
Adventure;76165
Indie;76165
Arcade;76165
Puzzle;76167
Strategy;76167
Racing;76182
Role-playing (RPG);76182
Shooter;76190
Indie;76193
Racing;76195
Shooter;76199
Arcade;76199
Tactical;76201
Tactical;76202
Strategy;76205
Turn-based strategy (TBS);76205
Hack and slash/Beat 'em up;76209
Arcade;76209
Point-and-click;76211
Adventure;76211
Indie;76211
Puzzle;76212
Adventure;76212
Fighting;76213
Sport;76213
Arcade;76213
Role-playing (RPG);76214
Adventure;76214
Music;76216
Platform;76216
Puzzle;76216
Simulator;76216
Strategy;76216
Shooter;76217
Music;76219
Indie;76219
Shooter;76229
Platform;76229
Indie;76229
Role-playing (RPG);76234
Simulator;76234
Adventure;76239
Role-playing (RPG);76245
Adventure;76245
Indie;76245
Platform;76247
Arcade;76248
Simulator;76251
Tactical;76252
Indie;76252
Arcade;76252
Hack and slash/Beat 'em up;76253
Platform;76258
Arcade;76258
Racing;76259
Indie;76261
Indie;76262
Shooter;76263
Simulator;76263
Indie;76263
Shooter;76264
Indie;76264
Adventure;76266
Strategy;76267
Adventure;76267
Indie;76267
Adventure;76268
Adventure;76269
Indie;76269
Indie;76270
Indie;76271
Role-playing (RPG);76272
Simulator;76272
Indie;76272
Indie;76273
Simulator;76274
Adventure;76274
Indie;76274
Strategy;76275
Indie;76275
Role-playing (RPG);76277
Strategy;76277
Adventure;76277
Indie;76277
Simulator;76278
Indie;76278
Adventure;76279
Indie;76279
Simulator;76280
Adventure;76280
Indie;76280
Indie;76281
Strategy;76282
Adventure;76282
Indie;76283
Adventure;76284
Indie;76284
Indie;76285
Simulator;76286
Indie;76286
Simulator;76287
Strategy;76287
Indie;76287
Simulator;76288
Adventure;76288
Indie;76288
Adventure;76290
Indie;76290
Adventure;76291
Indie;76291
Strategy;76292
Indie;76292
Adventure;76293
Indie;76293
Indie;76294
Indie;76295
Indie;76296
Simulator;76297
Indie;76297
Simulator;76298
Strategy;76298
Indie;76298
Role-playing (RPG);76299
Adventure;76299
Indie;76299
Adventure;76300
Indie;76300
Adventure;76301
Indie;76301
Sport;76304
Adventure;76304
Indie;76304
Simulator;76305
Indie;76305
Indie;76306
Indie;76307
Indie;76308
Indie;76309
Role-playing (RPG);76310
Strategy;76311
Indie;76311
Strategy;76312
Indie;76312
Role-playing (RPG);76313
Strategy;76313
Adventure;76313
Indie;76313
Simulator;76315
Sport;76315
Indie;76315
Indie;76316
Indie;76317
Adventure;76318
Indie;76318
Indie;76319
Simulator;76320
Indie;76320
Racing;76321
Indie;76321
Simulator;76322
Role-playing (RPG);76323
Adventure;76323
Indie;76323
Role-playing (RPG);76324
Adventure;76324
Indie;76324
Adventure;76325
Indie;76325
Adventure;76326
Indie;76326
Strategy;76327
Indie;76327
Strategy;76328
Adventure;76329
Indie;76329
Role-playing (RPG);76330
Simulator;76330
Indie;76331
Indie;76332
Adventure;76333
Indie;76333
Strategy;76334
Indie;76334
Simulator;76335
Strategy;76335
Indie;76335
Adventure;76337
Indie;76337
Indie;76338
Simulator;76339
Indie;76339
Simulator;76340
Strategy;76340
Role-playing (RPG);76341
Adventure;76341
Indie;76341
Adventure;76343
Indie;76343
Racing;76344
Indie;76344
Indie;76345
Simulator;76346
Sport;76347
Indie;76347
Arcade;76347
Strategy;76348
Indie;76349
Indie;76350
Simulator;76351
Strategy;76351
Adventure;76351
Simulator;76352
Indie;76353
Simulator;76354
Adventure;76355
Indie;76355
Racing;76356
Simulator;76356
Sport;76356
Indie;76356
Role-playing (RPG);76357
Adventure;76357
Indie;76357
Strategy;76359
Adventure;76359
Indie;76359
Strategy;76360
Indie;76360
Adventure;76361
Indie;76361
Indie;76362
Racing;76363
Simulator;76363
Indie;76363
Adventure;76364
Indie;76364
Role-playing (RPG);76365
Strategy;76365
Adventure;76365
Indie;76365
